#{"t_start": 1632671971.0842528, "env_id": null}
r,l,t 
-0.857143,7,2224.710665
1.285714,13,2224.74258
-9.666667,15,2224.777462
1.214286,10,2224.802396
-0.809524,9,2224.826356
-0.785714,10,2224.853288
-0.880952,6,2224.870239
1.238095,11,2224.897142
1.238095,11,2224.925092
1.238095,11,2224.953018
1.166667,8,2224.972939
-9.785714,10,2224.997877
1.166667,8,2225.017843
-0.809524,9,2225.04178
-0.761905,11,2225.180408
1.166667,8,2225.201328
1.333333,15,2225.239251
1.238095,11,2225.266155
1.214286,10,2225.29211
1.095238,5,2225.306072
1.285714,13,2225.337987
1.166667,8,2225.358931
1.166667,8,2225.378882
1.166667,8,2225.399797
1.309524,14,2225.432709
1.214286,10,2225.456645
1.261905,12,2225.485568
1.119048,6,2225.502522
1.261905,12,2225.531445
-9.690476,14,2225.564381
-0.642857,16,2225.604275
1.095238,5,2225.61921
1.261905,12,2225.647135
1.142857,7,2225.665087
1.142857,7,2225.683039
1.238095,11,2225.70897
1.190476,9,2225.730911
1.071429,4,2225.741882
1.142857,7,2225.759833
1.333333,15,2225.906441
1.238095,11,2225.935364
-0.857143,7,2225.955336
-0.761905,11,2225.985255
-0.857143,7,2226.00418
1.071429,4,2226.016172
1.071429,4,2226.027144
-0.785714,10,2226.054046
1.214286,10,2226.077982
-9.738095,12,2226.105907
1.238095,11,2226.131838
1.214286,10,2226.156796
1.071429,4,2226.167742
1.190476,9,2226.190706
1.166667,8,2226.21165
1.214286,10,2226.236583
1.190476,9,2226.259521
-0.833333,8,2226.281463
-0.785714,10,2226.307393
1.214286,10,2226.332302
-0.738095,12,2226.363243
-0.642857,16,2226.403137
-0.904762,5,2226.418098
-0.880952,6,2226.435057
1.238095,11,2226.462977
1.190476,9,2226.485915
1.190476,9,2226.509827
1.095238,5,2226.522792
1.142857,7,2226.539747
-0.880952,6,2226.556726
1.214286,10,2226.693361
-0.785714,10,2226.720288
1.285714,13,2226.753202
-0.785714,10,2226.780128
1.119048,6,2226.796086
-0.809524,9,2226.819997
1.261905,12,2226.850939
1.190476,9,2226.872856
1.190476,9,2226.895794
1.166667,8,2226.916738
1.071429,4,2226.927708
1.071429,4,2226.938704
1.166667,8,2226.959648
-0.714286,13,2226.993558
-0.833333,8,2227.015499
-0.833333,8,2227.037431
1.071429,4,2227.04841
-0.857143,7,2227.06736
1.214286,10,2227.093292
1.142857,7,2227.111242
-9.761905,11,2227.137174
-0.690476,14,2227.173078
1.238095,11,2227.201002
1.285714,13,2227.233914
1.142857,7,2227.251841
1.166667,8,2227.27281
1.238095,11,2227.300711
1.285714,13,2227.331628
1.166667,8,2227.463283
1.190476,9,2227.48722
1.142857,7,2227.505171
1.142857,7,2227.52412
1.142857,7,2227.542072
1.119048,6,2227.558031
1.309524,14,2227.591964
-0.880952,6,2227.608919
1.214286,10,2227.633827
-9.714286,13,2227.665742
1.261905,12,2227.693667
-0.809524,9,2227.716606
-9.666667,15,2227.751512
-0.833333,8,2227.772456
-9.666667,15,2227.806365
-0.880952,6,2227.82332
1.095238,5,2227.836286
1.119048,6,2227.852243
1.142857,7,2227.870195
1.214286,10,2227.894131
1.214286,10,2227.919064
-0.738095,12,2227.948984
-0.785714,10,2227.973917
-0.785714,10,2227.99885
-9.714286,13,2228.02877
1.166667,8,2228.048717
-0.761905,11,2228.076642
1.285714,13,2228.219261
1.214286,10,2228.245196
-0.761905,11,2228.275111
1.095238,5,2228.290096
-9.714286,13,2228.321013
1.285714,13,2228.353945
-0.833333,8,2228.374873
-0.738095,12,2228.405787
1.119048,6,2228.421744
1.071429,4,2228.432689
1.214286,10,2228.457623
1.142857,7,2228.476597
1.261905,12,2228.505496
1.238095,11,2228.53342
1.142857,7,2228.55237
-0.809524,9,2228.575351
1.071429,4,2228.586315
1.238095,11,2228.614229
1.119048,6,2228.630187
1.285714,13,2228.662076
-0.833333,8,2228.684017
1.095238,5,2228.698005
1.142857,7,2228.715958
-9.785714,10,2228.739892
-0.928571,4,2228.751861
1.119048,6,2228.767817
-9.738095,12,2228.797738
-0.785714,10,2228.823668
1.071429,4,2228.834639
1.333333,15,2228.98325
-0.833333,8,2229.005183
1.238095,11,2229.034105
1.119048,6,2229.050039
-9.690476,14,2229.084969
1.261905,12,2229.114892
1.190476,9,2229.137804
1.261905,12,2229.166726
1.190476,9,2229.190686
1.190476,9,2229.212603
1.119048,6,2229.228585
1.214286,10,2229.254515
1.119048,6,2229.26948
-0.833333,8,2229.291392
1.119048,6,2229.307375
1.095238,5,2229.321338
1.214286,10,2229.346271
1.214286,10,2229.372201
1.119048,6,2229.388159
1.166667,8,2229.409119
-0.857143,7,2229.428051
-0.714286,13,2229.460963
-9.785714,10,2229.484875
1.261905,12,2229.514819
1.214286,10,2229.540756
-0.785714,10,2229.570645
1.166667,8,2229.590618
1.261905,12,2229.620542
1.095238,5,2229.748197
1.190476,9,2229.772139
1.214286,10,2229.797039
-9.761905,11,2229.825013
1.142857,7,2229.842947
1.095238,5,2229.85688
-9.857143,7,2229.873867
-0.857143,7,2229.892808
1.261905,12,2229.923739
1.095238,5,2229.936691
1.238095,11,2229.964591
1.119048,6,2229.980573
1.166667,8,2230.001523
1.166667,8,2230.021463
-0.809524,9,2230.0454
-9.690476,14,2230.079284
1.214286,10,2230.104218
-9.714286,13,2230.136157
-0.809524,9,2230.160093
1.238095,11,2230.188018
1.190476,9,2230.21096
1.190476,9,2230.233895
1.214286,10,2230.258829
-0.857143,7,2230.27778
-0.833333,8,2230.29972
-0.928571,4,2230.311688
-0.785714,10,2230.338615
-9.761905,11,2230.365543
1.142857,7,2230.383471
1.095238,5,2230.397457
1.071429,4,2230.520104
-9.690476,14,2230.554063
1.166667,8,2230.575955
1.285714,13,2230.607895
-9.666667,15,2230.644796
-0.928571,4,2230.656767
1.261905,12,2230.68666
-0.928571,4,2230.699625
1.357143,16,2230.739555
1.238095,11,2230.766477
1.190476,9,2230.789428
-9.738095,12,2230.81731
1.166667,8,2230.837291
1.166667,8,2230.857235
1.261905,12,2230.887147
1.119048,6,2230.903104
-9.738095,12,2230.932027
1.119048,6,2230.947984
1.214286,10,2230.973891
1.119048,6,2230.989872
1.190476,9,2231.012811
1.190476,9,2231.03575
1.071429,4,2231.04672
1.238095,11,2231.074645
1.071429,4,2231.085616
1.285714,13,2231.118504
1.190476,9,2231.141467
-0.714286,13,2231.285057
1.166667,8,2231.305043
1.214286,10,2231.331037
1.166667,8,2231.351981
-0.690476,14,2231.387885
-0.761905,11,2231.416784
1.309524,14,2231.451714
1.261905,12,2231.481634
1.261905,12,2231.510556
1.214286,10,2231.536487
1.190476,9,2231.559426
1.238095,11,2231.588324
-0.809524,9,2231.611287
-0.714286,13,2231.645197
1.238095,11,2231.67313
1.261905,12,2231.702051
1.166667,8,2231.725955
1.214286,10,2231.750888
1.261905,12,2231.780852
-0.714286,13,2231.812723
1.309524,14,2231.846663
1.166667,8,2231.868573
1.285714,13,2231.90052
-0.857143,7,2231.918441
-0.857143,7,2232.051085
1.214286,10,2232.077015
1.357143,16,2232.117906
-9.761905,11,2232.143863
-0.785714,10,2232.169792
1.095238,5,2232.184754
1.119048,6,2232.20071
1.285714,13,2232.232625
1.214286,10,2232.25853
1.214286,10,2232.283464
-9.547619,20,2232.330364
1.190476,9,2232.354275
1.071429,4,2232.365273
1.190476,9,2232.389207
-9.666667,15,2232.425085
1.238095,11,2232.453035
1.095238,5,2232.466
-0.857143,7,2232.486918
1.071429,4,2232.498887
1.238095,11,2232.528832
-9.785714,10,2232.552773
-0.833333,8,2232.573718
-9.714286,13,2232.605628
1.333333,15,2232.641536
-9.761905,11,2232.668464
-0.833333,8,2232.690405
1.142857,7,2232.81903
-9.666667,15,2232.855005
1.166667,8,2232.874952
1.309524,14,2232.910855
1.119048,6,2232.926813
1.095238,5,2232.939778
-0.833333,8,2232.961719
-9.761905,11,2232.98765
-9.785714,10,2233.011586
1.238095,11,2233.039511
1.142857,7,2233.057463
-0.761905,11,2233.085388
1.095238,5,2233.098353
1.142857,7,2233.116306
1.095238,5,2233.130268
1.261905,12,2233.159191
1.238095,11,2233.187116
1.238095,11,2233.214044
-9.761905,11,2233.240972
-0.880952,6,2233.257927
1.190476,9,2233.280865
1.214286,10,2233.306796
1.190476,9,2233.329735
-0.809524,9,2233.352673
1.142857,7,2233.370625
1.285714,13,2233.403537
1.119048,6,2233.419494
1.071429,4,2233.430465
-0.809524,9,2233.454401
1.142857,7,2233.585132
1.190476,9,2233.608037
1.119048,6,2233.62599
1.119048,6,2233.641947
1.166667,8,2233.662891
-0.785714,10,2233.688821
-0.738095,12,2233.718741
-9.738095,12,2233.746666
1.071429,4,2233.757637
1.142857,7,2233.775589
-9.666667,15,2233.810496
1.238095,11,2233.838421
1.119048,6,2233.854378
1.190476,9,2233.877317
1.095238,5,2233.89128
1.119048,6,2233.907237
1.214286,10,2233.933168
-0.880952,6,2233.950123
1.238095,11,2233.97705
1.238095,11,2234.005973
1.285714,13,2234.037887
1.166667,8,2234.057834
1.166667,8,2234.078778
-9.785714,10,2234.102713
1.142857,7,2234.120666
1.214286,10,2234.145599
-0.833333,8,2234.166543
1.071429,4,2234.177514
1.095238,5,2234.191476
1.190476,9,2234.214415
-0.928571,4,2234.226383
1.238095,11,2234.366009
1.285714,13,2234.398921
-0.880952,6,2234.415876
1.333333,15,2234.452776
-0.833333,8,2234.47475
-9.738095,12,2234.502644
-0.809524,9,2234.52658
1.119048,6,2234.543535
1.238095,11,2234.570462
-9.785714,10,2234.595395
-0.738095,12,2234.625315
-0.857143,7,2234.645262
1.238095,11,2234.673187
1.142857,7,2234.691139
1.166667,8,2234.712084
-0.857143,7,2234.73203
1.166667,8,2234.751976
-9.785714,10,2234.775913
-0.761905,11,2234.803838
-0.785714,10,2234.830766
-0.904762,5,2234.845726
-0.809524,9,2234.868664
1.261905,12,2234.898584
1.166667,8,2234.919528
1.142857,7,2234.93748
1.261905,12,2234.9674
1.142857,7,2234.98635
-0.738095,12,2235.128968
-0.785714,10,2235.155896
-0.904762,5,2235.170856
1.214286,10,2235.196787
1.238095,11,2235.224711
1.119048,6,2235.239672
-9.809524,9,2235.26162
-9.619048,17,2235.301506
1.285714,13,2235.333421
1.285714,13,2235.365336
1.166667,8,2235.385282
1.428571,19,2235.430162
1.166667,8,2235.451106
1.142857,7,2235.469058
1.261905,12,2235.498978
1.166667,8,2235.518924
1.190476,9,2235.54187
-0.880952,6,2235.558818
1.190476,9,2235.580759
1.238095,11,2235.607687
1.214286,10,2235.63262
1.238095,11,2235.661543
-0.785714,10,2235.687473
1.119048,6,2235.702434
1.261905,12,2235.733351
-0.904762,5,2235.747313
-0.904762,5,2235.87399
1.190476,9,2235.897927
1.238095,11,2235.927847
1.142857,7,2235.945798
1.166667,8,2235.966742
-9.761905,11,2235.99367
-9.738095,12,2236.022593
-9.666667,15,2236.058506
1.119048,6,2236.074454
-0.857143,7,2236.093403
1.214286,10,2236.118336
1.142857,7,2236.136288
-0.880952,6,2236.153243
-9.595238,18,2236.196128
1.166667,8,2236.216075
-0.619048,17,2236.25896
1.166667,8,2236.278907
1.119048,6,2236.294864
1.238095,11,2236.321792
1.261905,12,2236.351712
1.309524,14,2236.385621
1.214286,10,2236.410555
-9.738095,12,2236.439477
-0.809524,9,2236.463413
1.261905,12,2236.493333
-0.738095,12,2236.635952
-0.809524,9,2236.659888
1.238095,11,2236.68881
1.071429,4,2236.699781
-9.857143,7,2236.717733
1.142857,7,2236.736682
-9.714286,13,2236.766602
1.095238,5,2236.780565
1.190476,9,2236.803503
1.214286,10,2236.828437
-0.809524,9,2236.852373
1.095238,5,2236.866335
1.071429,4,2236.877306
1.214286,10,2236.902239
1.095238,5,2236.915204
-0.761905,11,2236.944127
1.119048,6,2236.960084
1.166667,8,2236.980031
-0.857143,7,2236.99898
1.238095,11,2237.027903
-9.738095,12,2237.056825
-0.738095,12,2237.086745
1.166667,8,2237.106692
1.285714,13,2237.138607
1.238095,11,2237.165534
-0.833333,8,2237.187476
1.142857,7,2237.205428
1.190476,9,2237.228366
1.214286,10,2237.254297
1.238095,11,2237.281225
1.071429,4,2237.403958
1.261905,12,2237.433847
1.261905,12,2237.464764
-9.642857,16,2237.502662
1.285714,13,2237.534578
1.071429,4,2237.545585
1.142857,7,2237.5635
1.166667,8,2237.584444
-9.642857,16,2237.622343
-0.714286,13,2237.654257
1.190476,9,2237.677196
1.166667,8,2237.697142
-0.738095,12,2237.728059
1.261905,12,2237.757979
1.309524,14,2237.791889
-0.857143,7,2237.810838
1.190476,9,2237.833777
1.142857,7,2237.851729
1.071429,4,2237.862699
1.166667,8,2237.88464
1.261905,12,2237.913564
1.214286,10,2237.938496
1.190476,9,2237.961435
1.238095,11,2237.989361
1.238095,11,2238.017286
1.071429,4,2238.028256
1.166667,8,2238.16193
-0.785714,10,2238.187829
1.285714,13,2238.220741
-0.785714,10,2238.246672
1.238095,11,2238.275594
-9.690476,14,2238.308506
-0.904762,5,2238.323466
-9.619048,17,2238.36336
1.166667,8,2238.384304
-9.714286,13,2238.414223
1.119048,6,2238.430181
-9.714286,13,2238.461098
1.071429,4,2238.472069
1.190476,9,2238.49401
1.261905,12,2238.52393
1.095238,5,2238.536895
1.261905,12,2238.566815
1.142857,7,2238.584767
1.142857,7,2238.602728
-9.666667,15,2238.638623
1.166667,8,2238.658579
-9.714286,13,2238.690484
1.095238,5,2238.70446
1.214286,10,2238.730378
-0.833333,8,2238.752319
1.309524,14,2238.786228
1.214286,10,2238.92386
1.214286,10,2238.9508
-9.761905,11,2238.977723
1.261905,12,2239.007636
1.214286,10,2239.032569
1.285714,13,2239.065481
-0.880952,6,2239.082435
1.309524,14,2239.117352
1.238095,11,2239.14427
-0.880952,6,2239.161225
1.166667,8,2239.181172
-0.833333,8,2239.202115
-0.833333,8,2239.224056
1.166667,8,2239.244004
-0.809524,9,2239.267939
1.214286,10,2239.292872
1.190476,9,2239.315811
1.214286,10,2239.340744
1.190476,9,2239.363683
1.238095,11,2239.390611
1.166667,8,2239.410558
-0.642857,16,2239.449454
-0.761905,11,2239.478376
-0.833333,8,2239.49932
1.142857,7,2239.517272
1.333333,15,2239.554173
-9.761905,11,2239.698786
1.190476,9,2239.722723
1.166667,8,2239.744664
1.238095,11,2239.773587
1.142857,7,2239.792536
-0.666667,15,2239.829437
1.166667,8,2239.850381
1.166667,8,2239.870328
1.071429,4,2239.881298
1.190476,9,2239.904237
1.071429,4,2239.916205
1.166667,8,2239.936152
1.261905,12,2239.965074
1.071429,4,2239.976045
-0.785714,10,2240.001975
-9.714286,13,2240.032892
-0.690476,14,2240.068796
-0.857143,7,2240.088743
1.214286,10,2240.113676
1.357143,16,2240.154567
1.214286,10,2240.1795
-9.714286,13,2240.210417
1.190476,9,2240.233356
1.261905,12,2240.263276
1.238095,11,2240.291201
1.071429,4,2240.302172
1.142857,7,2240.320124
1.214286,10,2240.457815
1.190476,9,2240.480754
1.309524,14,2240.516683
1.214286,10,2240.541616
1.261905,12,2240.571536
1.238095,11,2240.599462
-0.761905,11,2240.627387
-0.785714,10,2240.654314
-0.857143,7,2240.673264
1.261905,12,2240.704181
1.119048,6,2240.723105
1.214286,10,2240.749062
1.238095,11,2240.776992
-9.761905,11,2240.802924
-9.666667,15,2240.838821
1.214286,10,2240.862764
1.190476,9,2240.886694
1.142857,7,2240.90462
-9.619048,17,2240.945536
1.142857,7,2240.963501
-0.666667,15,2241.002383
1.142857,7,2241.020335
1.261905,12,2241.050255
1.214286,10,2241.076186
1.166667,8,2241.209803
1.119048,6,2241.225766
1.142857,7,2241.244735
1.142857,7,2241.263684
-0.904762,5,2241.278644
1.166667,8,2241.299588
1.333333,15,2241.337486
1.238095,11,2241.364414
-9.738095,12,2241.394338
-9.666667,15,2241.43024
-9.761905,11,2241.456169
1.214286,10,2241.481103
1.238095,11,2241.509027
1.214286,10,2241.533961
1.190476,9,2241.556899
1.238095,11,2241.584825
-0.666667,15,2241.622723
1.285714,13,2241.654613
-0.738095,12,2241.686553
-0.761905,11,2241.714478
1.166667,8,2241.738403
1.238095,11,2241.76634
-0.904762,5,2241.780302
1.166667,8,2241.801251
1.333333,15,2241.838154
1.190476,9,2241.972787
-9.714286,13,2242.005674
1.166667,8,2242.027639
1.214286,10,2242.053546
1.261905,12,2242.082493
1.261905,12,2242.112413
1.166667,8,2242.133358
1.285714,13,2242.166269
-0.809524,9,2242.190205
1.166667,8,2242.210153
1.095238,5,2242.224116
1.238095,11,2242.252033
-0.809524,9,2242.275975
1.071429,4,2242.287919
-0.785714,10,2242.313874
-9.714286,13,2242.344792
1.309524,14,2242.379673
1.190476,9,2242.402642
1.095238,5,2242.416599
1.238095,11,2242.444524
1.166667,8,2242.46447
-0.928571,4,2242.477437
1.166667,8,2242.497391
-0.714286,13,2242.531292
-0.809524,9,2242.554231
1.142857,7,2242.57318
1.142857,7,2242.591133
-0.809524,9,2242.615068
-0.809524,9,2242.750681
1.238095,11,2242.7806
-9.833333,8,2242.800547
1.261905,12,2242.82947
1.190476,9,2242.853438
1.166667,8,2242.873377
-0.809524,9,2242.897313
1.166667,8,2242.918257
1.142857,7,2242.936209
-9.666667,15,2242.972113
1.142857,7,2242.991063
1.238095,11,2243.018963
-0.928571,4,2243.030959
-0.809524,9,2243.054891
1.214286,10,2243.080828
1.190476,9,2243.104761
1.190476,9,2243.126699
1.071429,4,2243.138673
-9.714286,13,2243.169585
-9.761905,11,2243.196513
-0.833333,8,2243.219451
1.142857,7,2243.237404
1.119048,6,2243.254377
1.238095,11,2243.282283
1.214286,10,2243.308218
1.095238,5,2243.321178
1.285714,13,2243.354091
1.333333,15,2243.389997
1.214286,10,2243.529596
-0.833333,8,2243.551562
-0.785714,10,2243.5775
-9.714286,13,2243.609408
-0.690476,14,2243.644314
-0.761905,11,2243.673236
-0.833333,8,2243.695179
-0.761905,11,2243.724101
-0.785714,10,2243.750032
1.238095,11,2243.778929
1.071429,4,2243.789899
1.333333,15,2243.826825
1.166667,8,2243.846773
1.071429,4,2243.858721
1.357143,16,2243.898633
1.142857,7,2243.916586
1.214286,10,2243.942517
1.214286,10,2243.968447
1.309524,14,2244.003354
1.119048,6,2244.019311
-0.785714,10,2244.045241
1.166667,8,2244.067158
1.309524,14,2244.102089
1.166667,8,2244.123034
1.071429,4,2244.134004
1.119048,6,2244.150934
1.142857,7,2244.168911
-0.904762,5,2244.297541
1.166667,8,2244.319509
1.142857,7,2244.337459
1.166667,8,2244.358403
-0.809524,9,2244.383337
-9.785714,10,2244.407276
-9.690476,14,2244.441183
-0.809524,9,2244.465119
1.214286,10,2244.490054
1.142857,7,2244.508004
1.142857,7,2244.525956
