#{"t_start": 1632727181.1967397, "env_id": null}
r,l,t 
1.166667,8,1025.607217
-0.642857,16,1025.665819
1.214286,10,1025.699975
1.119048,6,1025.7225
1.142857,7,1025.746471
1.238095,11,1025.787336
-0.809524,9,1025.817811
1.095238,5,1025.834678
-0.833333,8,1025.863489
1.261905,12,1025.901731
1.261905,12,1025.942494
1.119048,6,1025.964193
-9.761905,11,1026.00274
-0.880952,6,1026.026617
1.095238,5,1026.045745
1.238095,11,1026.091981
1.071429,4,1026.116311
1.261905,12,1026.163298
-0.761905,11,1026.203214
1.119048,6,1026.223166
-0.809524,9,1026.25613
-0.857143,7,1026.279206
1.166667,8,1026.307241
1.214286,10,1026.340242
1.119048,6,1026.360959
1.071429,4,1026.376105
1.071429,4,1026.391064
1.261905,12,1026.428917
1.190476,9,1026.458716
-9.809524,9,1026.488633
1.071429,4,1026.504497
-9.666667,15,1026.551237
1.261905,12,1026.589256
1.190476,9,1026.621145
1.142857,7,1026.644135
1.142857,7,1026.669149
1.238095,11,1026.705827
-9.761905,11,1026.741633
-0.833333,8,1026.768761
-0.595238,18,1026.824887
1.285714,13,1026.867775
-0.904762,5,1026.886106
1.190476,9,1026.917051
1.214286,10,1026.950093
1.357143,16,1027.000167
1.261905,12,1027.037872
-0.809524,9,1027.07335
1.214286,10,1027.108101
1.095238,5,1027.126077
1.166667,8,1027.154665
-0.833333,8,1027.182993
1.238095,11,1027.221348
1.190476,9,1027.259905
1.214286,10,1027.296153
1.142857,7,1027.322376
-0.738095,12,1027.360183
-0.809524,9,1027.39263
1.166667,8,1027.418072
1.166667,8,1027.445936
-0.833333,8,1027.474086
-0.833333,8,1027.502226
-0.761905,11,1027.538177
1.285714,13,1027.582256
1.166667,8,1027.60918
-0.738095,12,1027.647013
1.214286,10,1027.678954
1.214286,10,1027.711876
-0.809524,9,1027.742767
-0.833333,8,1027.769715
-9.738095,12,1027.810589
-0.857143,7,1027.833601
1.333333,15,1027.881
1.238095,11,1027.918152
1.285714,13,1027.960091
-9.666667,15,1028.006166
-0.880952,6,1028.027014
1.142857,7,1028.053137
1.261905,12,1028.093135
1.166667,8,1028.121204
1.119048,6,1028.14228
1.142857,7,1028.166155
-0.785714,10,1028.201143
1.285714,13,1028.245951
-0.857143,7,1028.269674
1.238095,11,1028.304482
-0.833333,8,1028.332036
-0.809524,9,1028.36423
1.309524,14,1028.411205
1.285714,13,1028.454216
1.119048,6,1028.475188
1.214286,10,1028.507177
1.190476,9,1028.538908
1.190476,9,1028.569814
-0.904762,5,1028.588721
-0.904762,5,1028.608255
1.166667,8,1028.636167
-0.833333,8,1028.663104
-0.857143,7,1028.689111
1.285714,13,1028.730198
1.166667,8,1028.758206
1.214286,10,1028.790196
1.190476,9,1028.820097
1.214286,10,1028.852937
-0.880952,6,1028.873912
-0.857143,7,1028.896854
1.238095,11,1028.932694
1.190476,9,1028.962636
1.238095,11,1028.997769
-0.714286,13,1029.041665
1.261905,12,1029.079249
-0.761905,11,1029.118066
1.238095,11,1029.154191
1.214286,10,1029.187096
-0.833333,8,1029.214225
1.238095,11,1029.252216
1.166667,8,1029.278201
1.285714,13,1029.32083
1.357143,16,1029.37163
1.285714,13,1029.415105
-0.785714,10,1029.451126
1.166667,8,1029.478065
-0.904762,5,1029.503137
1.309524,14,1029.552164
-9.785714,10,1029.585947
1.190476,9,1029.616896
1.190476,9,1029.647876
-0.761905,11,1029.68321
-0.833333,8,1029.709195
1.119048,6,1029.732924
-0.857143,7,1029.756315
1.119048,6,1029.777473
1.261905,12,1029.821906
-0.738095,12,1029.861583
1.261905,12,1029.8999
-0.809524,9,1029.931869
1.214286,10,1029.964672
-0.904762,5,1029.983624
1.095238,5,1030.000582
-9.785714,10,1030.033623
1.261905,12,1030.075872
-0.809524,9,1030.106673
1.190476,9,1030.136618
1.166667,8,1030.16415
1.119048,6,1030.184894
1.142857,7,1030.205725
1.166667,8,1030.234691
1.309524,14,1030.280223
1.285714,13,1030.322114
-0.738095,12,1030.363139
-0.690476,14,1030.408817
1.238095,11,1030.444318
1.142857,7,1030.467144
-0.809524,9,1030.498144
-0.738095,12,1030.537246
1.261905,12,1030.577101
1.238095,11,1030.613156
1.095238,5,1030.63014
1.238095,11,1030.666068
-0.833333,8,1030.696985
1.238095,11,1030.736096
-0.928571,4,1030.752142
1.285714,13,1030.794794
1.214286,10,1030.826721
-9.761905,11,1030.863669
1.142857,7,1030.886103
-0.857143,7,1030.910948
1.238095,11,1030.949462
-9.738095,12,1030.986222
1.261905,12,1031.023153
1.214286,10,1031.056149
1.142857,7,1031.081833
1.190476,9,1031.110807
1.261905,12,1031.149691
1.142857,7,1031.171682
1.142857,7,1031.196096
1.333333,15,1031.246048
-0.880952,6,1031.266425
1.285714,13,1031.30944
1.119048,6,1031.32933
-0.761905,11,1031.365453
1.095238,5,1031.383415
1.238095,11,1031.419356
1.238095,11,1031.454849
-0.928571,4,1031.470806
1.214286,10,1031.503625
-0.857143,7,1031.530701
-0.904762,5,1031.548477
1.285714,13,1031.58914
-0.857143,7,1031.615881
1.142857,7,1031.637931
-0.785714,10,1031.671857
1.119048,6,1031.692777
1.238095,11,1031.727445
1.333333,15,1031.776308
-0.738095,12,1031.81873
1.357143,16,1031.873607
1.261905,12,1031.914126
1.285714,13,1031.957115
1.166667,8,1031.98512
1.119048,6,1032.006253
-0.738095,12,1032.045232
-0.809524,9,1032.07701
1.285714,13,1032.119868
1.214286,10,1032.153728
-0.714286,13,1032.195363
1.119048,6,1032.215871
-0.785714,10,1032.250961
1.238095,11,1032.287879
-0.714286,13,1032.329914
-0.809524,9,1032.359667
-0.809524,9,1032.390595
-0.833333,8,1032.41888
1.142857,7,1032.447868
1.166667,8,1032.474613
1.095238,5,1032.492347
1.166667,8,1032.521356
-9.785714,10,1032.555383
1.214286,10,1032.58947
1.285714,13,1032.634567
1.119048,6,1032.654587
1.119048,6,1032.674611
-9.761905,11,1032.709194
1.214286,10,1032.741251
1.166667,8,1032.769866
1.119048,6,1032.789672
-0.833333,8,1032.819331
-0.833333,8,1032.845254
1.095238,5,1032.863261
1.214286,10,1032.896309
-0.785714,10,1032.930777
1.214286,10,1032.964337
-0.833333,8,1033.005048
-0.690476,14,1033.05792
1.238095,11,1033.09531
1.214286,10,1033.129299
1.261905,12,1033.168067
-0.833333,8,1033.197838
1.285714,13,1033.238332
1.166667,8,1033.266288
1.261905,12,1033.306038
-0.785714,10,1403.814029
1.285714,13,1404.064603
-0.714286,13,1404.107271
1.309524,14,1404.15722
-9.619048,17,1404.210941
-0.761905,11,1404.244961
-0.809524,9,1404.280116
1.095238,5,1404.297075
-9.714286,13,1404.339915
1.214286,10,1404.370658
-9.690476,14,1404.419048
1.119048,6,1404.438056
-0.785714,10,1404.474779
1.142857,7,1404.496543
1.166667,8,1404.52211
1.261905,12,1404.562093
-9.761905,11,1404.600009
1.142857,7,1404.624966
-0.642857,16,1404.684508
-9.714286,13,1404.730083
1.261905,12,1404.773007
1.261905,12,1404.818163
1.214286,10,1404.84994
1.071429,4,1404.864903
1.166667,8,1404.896492
-9.666667,15,1404.944918
-0.761905,11,1404.985449
-9.738095,12,1405.030552
1.190476,9,1405.058779
-0.785714,10,1405.097219
1.333333,15,1405.149086
1.309524,14,1405.200326
-0.738095,12,1405.252788
1.214286,10,1405.295974
-0.809524,9,1405.34812
-0.809524,9,1405.380236
1.214286,10,1405.418666
1.142857,7,1405.442292
-0.833333,8,1405.471114
-9.714286,13,1405.519003
1.309524,14,1405.569745
-9.571429,19,1405.632066
-0.714286,13,1405.675487
1.166667,8,1405.726332
-9.666667,15,1405.799555
-0.690476,14,1405.869749
1.309524,14,1405.94489
1.238095,11,1405.987007
-9.666667,15,1406.051436
-0.880952,6,1406.077981
-9.761905,11,1406.123167
-9.714286,13,1406.175385
1.214286,10,1406.212535
1.285714,13,1406.266084
-9.785714,10,1406.301991
1.095238,5,1406.319944
-0.690476,14,1406.36901
-9.666667,15,1406.41871
1.166667,8,1406.445453
1.214286,10,1406.482008
-0.857143,7,1406.504984
1.095238,5,1406.52307
-0.690476,14,1406.571738
-0.785714,10,1406.609639
1.071429,4,1406.624077
-0.738095,12,1406.663406
1.309524,14,1406.713958
1.261905,12,1406.761858
-0.714286,13,1406.808058
-0.690476,14,1406.867904
-0.809524,9,1406.910604
-9.666667,15,1406.976891
1.238095,11,1407.032513
1.142857,7,1407.058183
1.261905,12,1407.107047
-0.857143,7,1407.131878
1.238095,11,1407.173994
1.119048,6,1407.196608
1.095238,5,1407.215073
-0.809524,9,1407.251982
1.285714,13,1407.293509
-0.904762,5,1407.319531
1.190476,9,1407.349069
1.166667,8,1407.375788
1.142857,7,1407.404108
1.095238,5,1407.422023
1.166667,8,1407.447766
1.214286,10,1407.484275
1.190476,9,1407.513786
-0.761905,11,1407.555915
1.166667,8,1407.581889
1.190476,9,1407.618342
-9.666667,15,1407.667182
-9.619048,17,1407.717978
-9.666667,15,1407.803919
-0.738095,12,1407.856613
-0.714286,13,1407.897236
1.238095,11,1407.958751
1.166667,8,1407.985124
-9.571429,19,1408.063732
-0.714286,13,1408.170934
1.238095,11,1408.221957
1.333333,15,1408.294021
-0.809524,9,1408.346462
1.142857,7,1408.369961
1.261905,12,1408.43492
1.261905,12,1408.470935
1.214286,10,1408.514772
1.190476,9,1408.546107
-0.785714,10,1408.58702
-9.690476,14,1408.630906
-9.785714,10,1408.675908
-0.904762,5,1408.693455
1.071429,4,1408.707423
-0.666667,15,1408.770899
1.142857,7,1408.793882
1.261905,12,1408.842063
1.333333,15,1408.897336
1.119048,6,1408.916556
1.166667,8,1408.943077
-0.714286,13,1409.009475
-9.785714,10,1409.064995
1.285714,13,1409.105778
-9.833333,8,1409.151155
1.214286,10,1409.182136
1.142857,7,1409.255067
1.190476,9,1409.288746
-9.642857,16,1409.358222
1.285714,13,1409.399072
1.142857,7,1409.433309
-0.738095,12,1409.472039
1.142857,7,1409.514918
-9.761905,11,1409.548764
1.142857,7,1409.599043
1.404762,18,1409.673087
-9.785714,10,1409.705981
-9.738095,12,1409.768319
1.095238,5,1409.785159
-0.785714,10,1409.817005
-9.785714,10,1409.884971
-9.738095,12,1409.922213
1.214286,10,1410.006561
-9.785714,10,1410.037328
1.309524,14,1410.121438
1.285714,13,1410.196361
1.095238,5,1410.214908
-0.761905,11,1410.276571
1.309524,14,1410.322777
-0.833333,8,1410.383609
1.309524,14,1410.447783
-0.809524,9,1410.514848
1.238095,11,1410.553772
-9.690476,14,1410.612827
-0.738095,12,1410.68246
1.214286,10,1410.718391
1.095238,5,1410.737248
-0.809524,9,1410.803966
1.285714,13,1410.885057
-9.785714,10,1410.917911
-9.785714,10,1410.980466
1.261905,12,1411.017005
-0.785714,10,1411.093899
1.095238,5,1411.111573
-0.690476,14,1411.184395
1.095238,5,1411.202563
1.357143,16,1411.267767
1.190476,9,1411.296717
1.190476,9,1411.361748
-0.833333,8,1411.389411
1.095238,5,1411.406655
1.261905,12,1411.4624
-0.857143,7,1411.486594
-0.809524,9,1411.528219
-9.761905,11,1411.563218
-0.833333,8,1411.62512
1.190476,9,1411.655643
-0.880952,6,1411.677744
1.238095,11,1411.740058
-9.738095,12,1411.778904
1.190476,9,1411.835025
-0.738095,12,1411.91448
-0.714286,13,1411.956899
1.238095,11,1412.002561
-9.761905,11,1412.036035
1.238095,11,1412.089894
-0.785714,10,1412.122931
-9.595238,18,1412.191303
1.261905,12,1412.253073
-0.833333,8,1412.279489
1.214286,10,1412.357524
-0.738095,12,1412.395444
-9.714286,13,1412.45346
1.142857,7,1412.476044
1.214286,10,1412.541887
-0.785714,10,1412.574121
-9.785714,10,1412.624904
1.166667,8,1412.649433
1.190476,9,1412.702882
-9.833333,8,1412.73112
-0.857143,7,1412.756171
-0.785714,10,1412.840022
-0.738095,12,1412.893944
1.166667,8,1412.920699
-0.809524,9,1412.951073
-0.785714,10,1413.002721
1.166667,8,1413.028531
1.119048,6,1413.068377
-0.785714,10,1413.098984
1.261905,12,1413.155071
-0.880952,6,1413.174934
1.190476,9,1413.204762
-0.785714,10,1413.253045
1.285714,13,1413.31288
-0.785714,10,1413.344387
-9.761905,11,1413.402992
-9.619048,17,1413.453718
1.166667,8,1413.503339
1.071429,4,1413.518379
1.119048,6,1413.538339
-0.928571,4,1413.613085
1.261905,12,1413.649051
-0.904762,5,1413.666977
1.333333,15,1413.757188
-9.761905,11,1413.805978
1.238095,11,1413.84075
1.285714,13,1413.92097
-0.714286,13,1414.013237
1.190476,9,1414.043113
-9.690476,14,1414.111105
1.190476,9,1414.139969
-0.809524,9,1414.198794
-0.904762,5,1414.215754
-0.714286,13,1414.295897
1.166667,8,1414.321626
1.190476,9,1414.350035
-0.642857,16,1414.414714
1.238095,11,1414.468879
1.142857,7,1414.491427
-0.833333,8,1414.51749
-9.738095,12,1414.572563
-9.761905,11,1414.634073
-9.785714,10,1414.663884
-9.690476,14,1414.726119
1.071429,4,1414.751017
-9.785714,10,1414.81489
-0.785714,10,1414.849075
1.071429,4,1414.863043
-0.880952,6,1414.894992
1.309524,14,1414.94309
1.285714,13,1415.028639
1.166667,8,1415.065201
-0.690476,14,1415.136038
1.166667,8,1415.164001
-0.714286,13,1415.230916
-0.880952,6,1415.251861
1.285714,13,1415.332857
-0.666667,15,1415.40512
1.142857,7,1415.428063
1.190476,9,1415.466964
-0.880952,6,1415.487864
-0.833333,8,1415.514177
-0.761905,11,1415.582127
1.095238,5,1415.599078
-0.666667,15,1415.666053
1.214286,10,1415.698023
1.238095,11,1415.752044
-9.761905,11,1415.785185
-9.833333,8,1415.834767
1.119048,6,1415.855164
1.333333,15,1415.928112
1.119048,6,1415.947065
-0.809524,9,1416.000894
1.190476,9,1416.029533
-9.809524,9,1416.056604
1.238095,11,1416.105943
1.190476,9,1416.1346
-9.666667,15,1416.208067
1.166667,8,1416.26231
-9.738095,12,1416.301951
1.214286,10,1416.358113
-9.738095,12,1416.39479
-9.690476,14,1416.472591
-9.738095,12,1416.548929
1.119048,6,1416.568841
-9.761905,11,1416.602089
-0.785714,10,1416.664433
1.142857,7,1416.68607
-0.738095,12,1416.736483
-0.761905,11,1416.772096
-9.809524,9,1416.835764
1.190476,9,1416.864508
-9.738095,12,1416.918967
1.190476,9,1416.948537
1.142857,7,1416.994961
-9.714286,13,1417.035533
-0.738095,12,1417.097943
-9.738095,12,1417.160543
-0.761905,11,1417.195227
-0.761905,11,1417.251997
-0.833333,8,1417.278533
-9.642857,16,1417.36481
1.166667,8,1417.392856
1.214286,10,1417.479764
1.166667,8,1417.524811
-0.761905,11,1417.609849
1.238095,11,1417.646179
-9.619048,17,1417.716003
1.214286,10,1417.763041
-0.785714,10,1417.7967
1.095238,5,1417.814164
-9.785714,10,1417.877518
1.095238,5,1417.895173
-0.833333,8,1417.949059
-0.928571,4,1417.964744
-9.761905,11,1417.999127
-0.785714,10,1418.043133
-9.857143,7,1418.06707
1.071429,4,1418.082773
1.238095,11,1418.129422
-0.714286,13,1418.199304
-0.785714,10,1418.232154
-0.857143,7,1418.256987
-0.928571,4,1418.309674
1.142857,7,1418.333034
1.166667,8,1418.358973
1.309524,14,1418.435584
1.214286,10,1418.497093
-0.809524,9,1418.532498
1.214286,10,1418.584982
-0.666667,15,1418.632901
1.214286,10,1418.721534
-0.880952,6,1418.742889
1.285714,13,1418.806939
-9.809524,9,1418.83497
-9.666667,15,1418.889505
-0.738095,12,1418.946351
1.261905,12,1418.984598
-0.857143,7,1419.008346
1.214286,10,1419.058976
-0.880952,6,1419.079813
-0.833333,8,1419.130752
1.190476,9,1419.158002
1.095238,5,1419.174691
-0.714286,13,1419.239962
-9.738095,12,1419.302102
1.142857,7,1419.328028
1.285714,13,1419.38907
-9.809524,9,1419.415514
-0.904762,5,1419.433655
1.190476,9,1419.488165
1.214286,10,1419.522123
1.095238,5,1419.564078
1.261905,12,1419.600882
-0.833333,8,1419.656638
1.261905,12,1419.696253
1.214286,10,1419.750042
-0.857143,7,1419.775861
1.095238,5,1419.793967
-9.714286,13,1419.849875
1.238095,11,1419.887881
-9.880952,6,1419.918899
1.214286,10,1419.971999
-0.690476,14,1420.04338
1.119048,6,1420.064136
-0.809524,9,1420.120746
1.238095,11,1420.159937
1.095238,5,1420.180053
1.285714,13,1420.252589
-9.785714,10,1420.326067
1.190476,9,1420.359107
-0.833333,8,1420.387848
1.285714,13,1420.456994
1.071429,4,1420.473438
-0.833333,8,1420.529582
1.071429,4,1420.544619
1.214286,10,1420.578116
1.166667,8,1420.630882
1.261905,12,1420.679074
-9.785714,10,1420.757854
1.190476,9,1420.787877
1.166667,8,1420.852914
1.190476,9,1420.899878
-0.833333,8,1420.952208
1.142857,7,1420.987377
-0.904762,5,1421.020037
-0.857143,7,1421.090024
1.071429,4,1421.112023
1.285714,13,1421.179424
1.190476,9,1421.304105
1.285714,13,1421.386128
-0.833333,8,1421.426633
1.190476,9,1421.467132
1.166667,8,1421.538219
1.142857,7,1421.565371
1.142857,7,1421.590304
-0.833333,8,1421.65106
1.238095,11,1421.689874
1.142857,7,1421.734281
-0.785714,10,1421.768889
1.190476,9,1421.825983
-9.809524,9,1421.854748
1.333333,15,1421.960731
1.166667,8,1421.993132
1.190476,9,1422.058296
1.095238,5,1422.077965
-0.809524,9,1422.109412
1.214286,10,1422.171178
1.261905,12,1422.248192
1.142857,7,1422.282102
1.190476,9,1422.325717
-0.857143,7,1422.398458
1.142857,7,1422.432261
1.166667,8,1422.464952
-0.785714,10,1422.550008
-0.833333,8,1422.583964
1.214286,10,1422.680147
1.261905,12,1422.720017
1.166667,8,1422.77359
-0.714286,13,1422.831164
-0.857143,7,1422.859591
-0.809524,9,1422.89107
1.166667,8,1422.929281
1.238095,11,1422.969144
1.285714,13,1423.057019
1.190476,9,1423.089144
1.238095,11,1423.164888
1.095238,5,1423.187845
1.238095,11,1423.235035
-0.738095,12,1423.277026
-0.738095,12,1423.344874
-0.928571,4,1423.360642
-0.809524,9,1423.404885
1.309524,14,1423.450992
1.119048,6,1423.488105
-0.880952,6,1423.509037
1.166667,8,1423.535946
-0.809524,9,1423.593379
1.166667,8,1423.620356
1.190476,9,1423.664157
-9.809524,9,1423.691919
1.190476,9,1423.723004
-0.833333,8,1423.811893
-0.833333,8,1423.844423
1.166667,8,1423.909045
-9.714286,13,1423.950004
-0.857143,7,1424.009891
1.309524,14,1424.056945
